record_index,id,attribute,current_value,base_value,current_confidence,base_confidence,label
2563,7a6ea848-6c44-4c49-ab12-8704545200a5,emails,<na>,<na>,0.9238748550415039,0.7575773811340332,current
2563,7a6ea848-6c44-4c49-ab12-8704545200a5,socials,https://www.facebook.com/1717444361640819,https://www.facebook.com/1717444361640819,0.9238748550415039,0.7575773811340332,current
2564,5b12502e-3b18-49e6-95c5-c33ce7fb7208,names,joseph bullington: allstate insurance,joseph bullington: allstate insurance,0.77,0.6314,current
2564,5b12502e-3b18-49e6-95c5-c33ce7fb7208,categories,auto insurance,auto insurance,0.77,0.6314,current
2564,5b12502e-3b18-49e6-95c5-c33ce7fb7208,websites,"[""https://agents.allstate.com/joseph-bullington-debary-fl.html""]","[""https://agents.allstate.com/joseph-bullington-debary-fl.html""]",0.77,0.6314,current
2564,5b12502e-3b18-49e6-95c5-c33ce7fb7208,phones,3867752366,3867752366,0.77,0.6314,current
2564,5b12502e-3b18-49e6-95c5-c33ce7fb7208,addresses,60 spring vista drive ste c,60 spring vista drive ste c,0.77,0.6314,current
2564,5b12502e-3b18-49e6-95c5-c33ce7fb7208,emails,<na>,<na>,0.77,0.6314,current
2564,5b12502e-3b18-49e6-95c5-c33ce7fb7208,socials,<na>,<na>,0.77,0.6314,current
2565,c4e01fe6-06d5-4e2e-b0d7-8d510069e7fd,names,old faithful lodge,old faithful lodge,0.9828842878341675,0.8059651160240173,current
2565,c4e01fe6-06d5-4e2e-b0d7-8d510069e7fd,categories,lodge,lodge,0.9828842878341675,0.8059651160240173,current
2565,c4e01fe6-06d5-4e2e-b0d7-8d510069e7fd,websites,"[""http://www.yellowstoneparknet.com/old_faithful/old_faithful_lodge.php""]","[""http://www.yellowstoneparknet.com/old_faithful/old_faithful_lodge.php""]",0.9828842878341675,0.8059651160240173,current
2565,c4e01fe6-06d5-4e2e-b0d7-8d510069e7fd,phones,13073447311,13073447311,0.9828842878341675,0.8059651160240173,current
2565,c4e01fe6-06d5-4e2e-b0d7-8d510069e7fd,addresses,"yellowstone national park, 725 old faithful lodge road","yellowstone national park, 725 old faithful lodge road",0.9828842878341675,0.8059651160240173,current
2565,c4e01fe6-06d5-4e2e-b0d7-8d510069e7fd,emails,<na>,<na>,0.9828842878341675,0.8059651160240173,current
2565,c4e01fe6-06d5-4e2e-b0d7-8d510069e7fd,socials,https://www.facebook.com/108260615862464,https://www.facebook.com/108260615862464,0.9828842878341675,0.8059651160240173,current
2566,02ffd7ec-fb24-40a1-99a4-58cc439341f1,names,mt zion christian church,mt zion christian church,0.9885143997113691,0.8105818077633227,current
2566,02ffd7ec-fb24-40a1-99a4-58cc439341f1,categories,church cathedral,church cathedral,0.9885143997113691,0.8105818077633227,current
2566,02ffd7ec-fb24-40a1-99a4-58cc439341f1,websites,"[""http://www.mtzcc.com/""]","[""http://www.mtzcc.com/""]",0.9885143997113691,0.8105818077633227,current
2566,02ffd7ec-fb24-40a1-99a4-58cc439341f1,phones,12178644315,12178644315,0.9885143997113691,0.8105818077633227,current
2566,02ffd7ec-fb24-40a1-99a4-58cc439341f1,addresses,1125 florian avenue,1125 florian avenue,0.9885143997113691,0.8105818077633227,current
2566,02ffd7ec-fb24-40a1-99a4-58cc439341f1,emails,<na>,<na>,0.9885143997113691,0.8105818077633227,current
2566,02ffd7ec-fb24-40a1-99a4-58cc439341f1,socials,https://www.facebook.com/190309267939,https://www.facebook.com/190309267939,0.9885143997113691,0.8105818077633227,current
2567,a791d89d-d36f-449d-889d-8538fb5272bc,names,ross dress for less,ross dress for less,0.9492276906967163,0.7783667063713073,current
2567,a791d89d-d36f-449d-889d-8538fb5272bc,categories,department store,department store,0.9492276906967163,0.7783667063713073,current
2567,a791d89d-d36f-449d-889d-8538fb5272bc,websites,"[""https://www.rossstores.com/""]","[""https://www.rossstores.com/""]",0.9492276906967163,0.7783667063713073,current
2567,a791d89d-d36f-449d-889d-8538fb5272bc,phones,17855870657,17855870657,0.9492276906967163,0.7783667063713073,current
2567,a791d89d-d36f-449d-889d-8538fb5272bc,addresses,415 e poyntz avenue,415 e poyntz avenue,0.9492276906967163,0.7783667063713073,current
2567,a791d89d-d36f-449d-889d-8538fb5272bc,emails,<na>,<na>,0.9492276906967163,0.7783667063713073,current
2567,a791d89d-d36f-449d-889d-8538fb5272bc,socials,https://www.facebook.com/931721090361806,https://www.facebook.com/931721090361806,0.9492276906967163,0.7783667063713073,current
2568,04f087c5-67ba-4756-b6e1-e0c910055b04,names,world of wonders,world of wonders,0.77,0.6314,current
2568,04f087c5-67ba-4756-b6e1-e0c910055b04,categories,child care and day care,child care and day care,0.77,0.6314,current
2568,04f087c5-67ba-4756-b6e1-e0c910055b04,websites,"[""""]","[""""]",0.77,0.6314,current
2568,04f087c5-67ba-4756-b6e1-e0c910055b04,phones,9292753551,9292753551,0.77,0.6314,current
2568,04f087c5-67ba-4756-b6e1-e0c910055b04,addresses,"6705 13 av, flr grd","6705 13 av, flr grd",0.77,0.6314,current
2568,04f087c5-67ba-4756-b6e1-e0c910055b04,emails,<na>,<na>,0.77,0.6314,current
2568,04f087c5-67ba-4756-b6e1-e0c910055b04,socials,<na>,<na>,0.77,0.6314,current
2569,acf7224c-7710-497a-99db-9c2518f2b9b5,names,tobie nidetz consulting,tobie nidetz consulting,0.77,0.6314,current
2569,acf7224c-7710-497a-99db-9c2518f2b9b5,categories,business consulting,business consulting,0.77,0.6314,current
2569,acf7224c-7710-497a-99db-9c2518f2b9b5,websites,"[""http://foodguy.com""]","[""http://foodguy.com""]",0.77,0.6314,current
2569,acf7224c-7710-497a-99db-9c2518f2b9b5,phones,6128720864,6128720864,0.77,0.6314,current
2569,acf7224c-7710-497a-99db-9c2518f2b9b5,addresses,2510 stevens avenue,2510 stevens avenue,0.77,0.6314,current
2569,acf7224c-7710-497a-99db-9c2518f2b9b5,emails,tobie@foodguy.com,tobie@foodguy.com,0.77,0.6314,current
2569,acf7224c-7710-497a-99db-9c2518f2b9b5,socials,<na>,<na>,0.77,0.6314,current
2570,ea237fc7-ca7b-4846-a06c-5a7cf19aa822,names,dillon auto glass,dillon auto glass,0.9885143997113691,0.8105818077633227,current
2570,ea237fc7-ca7b-4846-a06c-5a7cf19aa822,categories,auto glass service,auto glass service,0.9885143997113691,0.8105818077633227,current
2570,ea237fc7-ca7b-4846-a06c-5a7cf19aa822,websites,"[""http://www.novusglass.com/""]","[""http://www.novusglass.com/""]",0.9885143997113691,0.8105818077633227,current
2570,ea237fc7-ca7b-4846-a06c-5a7cf19aa822,phones,14066832846,14066832846,0.9885143997113691,0.8105818077633227,current
2570,ea237fc7-ca7b-4846-a06c-5a7cf19aa822,addresses,1075 nissen lane,1075 nissen lane,0.9885143997113691,0.8105818077633227,current
2570,ea237fc7-ca7b-4846-a06c-5a7cf19aa822,emails,<na>,<na>,0.9885143997113691,0.8105818077633227,current
2570,ea237fc7-ca7b-4846-a06c-5a7cf19aa822,socials,https://www.facebook.com/1592065964456908,https://www.facebook.com/1592065964456908,0.9885143997113691,0.8105818077633227,current
2571,dddd6f88-69e8-4f77-a998-0fe59e491293,names,"city pallet, llc","city pallet, llc",0.917024286724829,0.7519599151143598,current
2571,dddd6f88-69e8-4f77-a998-0fe59e491293,categories,business equipment and supply,business equipment and supply,0.917024286724829,0.7519599151143598,current
2571,dddd6f88-69e8-4f77-a998-0fe59e491293,websites,"[""http://citypallet.com/""]","[""http://citypallet.com/""]",0.917024286724829,0.7519599151143598,current
2571,dddd6f88-69e8-4f77-a998-0fe59e491293,phones,7132401158,7132401158,0.917024286724829,0.7519599151143598,current
2571,dddd6f88-69e8-4f77-a998-0fe59e491293,addresses,6614 homestead road,6614 homestead road,0.917024286724829,0.7519599151143598,current
2571,dddd6f88-69e8-4f77-a998-0fe59e491293,emails,<na>,<na>,0.917024286724829,0.7519599151143598,current
2571,dddd6f88-69e8-4f77-a998-0fe59e491293,socials,<na>,<na>,0.917024286724829,0.7519599151143598,current
2572,30079f5e-88da-4dfa-a836-a49fbcd937b2,names,poor richard's farm,poor richard's farm,0.9500626074407351,0.7790513381014027,current
2572,30079f5e-88da-4dfa-a836-a49fbcd937b2,categories,farm,farm,0.9500626074407351,0.7790513381014027,current
2572,30079f5e-88da-4dfa-a836-a49fbcd937b2,websites,"[""http://www.poorrichardsfarm.com/""]","[""http://www.poorrichardsfarm.com/""]",0.9500626074407351,0.7790513381014027,current
2572,30079f5e-88da-4dfa-a836-a49fbcd937b2,phones,16082952574,16082952574,0.9500626074407351,0.7790513381014027,current
2572,30079f5e-88da-4dfa-a836-a49fbcd937b2,addresses,3644 s tracey road,3644 s tracey road,0.9500626074407351,0.7790513381014027,current
2572,30079f5e-88da-4dfa-a836-a49fbcd937b2,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
2572,30079f5e-88da-4dfa-a836-a49fbcd937b2,socials,https://www.facebook.com/1602674943278064,https://www.facebook.com/1602674943278064,0.9500626074407351,0.7790513381014027,current
2573,61b395f5-aeb7-4ecd-869f-d829ded1e822,names,fogerty park,fogerty park,0.9472025036811829,0.7767060530185699,current
2573,61b395f5-aeb7-4ecd-869f-d829ded1e822,categories,park,park,0.9472025036811829,0.7767060530185699,current
2573,61b395f5-aeb7-4ecd-869f-d829ded1e822,websites,"[""http://www.recreationparks.net/MO/st-louis/fogerty-park-university-city""]","[""http://www.recreationparks.net/MO/st-louis/fogerty-park-university-city""]",0.9472025036811829,0.7767060530185699,current
2573,61b395f5-aeb7-4ecd-869f-d829ded1e822,phones,13145058625,13145058625,0.9472025036811829,0.7767060530185699,current
2573,61b395f5-aeb7-4ecd-869f-d829ded1e822,addresses,1525 laughlin avenue,1525 laughlin avenue,0.9472025036811829,0.7767060530185699,current
2573,61b395f5-aeb7-4ecd-869f-d829ded1e822,emails,<na>,<na>,0.9472025036811829,0.7767060530185699,current
2573,61b395f5-aeb7-4ecd-869f-d829ded1e822,socials,https://www.facebook.com/145340435496062,https://www.facebook.com/145340435496062,0.9472025036811829,0.7767060530185699,current
2574,bef8632a-37f3-4650-a8db-fe5549664344,names,woodmen wine & liquor,woodmen wine & liquor,0.9500626074407351,0.7790513381014027,current
2574,bef8632a-37f3-4650-a8db-fe5549664344,categories,liquor store,liquor store,0.9500626074407351,0.7790513381014027,current
2574,bef8632a-37f3-4650-a8db-fe5549664344,websites,"[""http://woodmenwineliquor.com/""]","[""http://woodmenwineliquor.com/""]",0.9500626074407351,0.7790513381014027,current
2574,bef8632a-37f3-4650-a8db-fe5549664344,phones,17195935000,17195935000,0.9500626074407351,0.7790513381014027,current
2574,bef8632a-37f3-4650-a8db-fe5549664344,addresses,3502 hartsel drive,3502 hartsel drive,0.9500626074407351,0.7790513381014027,current
2574,bef8632a-37f3-4650-a8db-fe5549664344,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
2574,bef8632a-37f3-4650-a8db-fe5549664344,socials,https://www.facebook.com/404278656335765,https://www.facebook.com/404278656335765,0.9500626074407351,0.7790513381014027,current
2575,ea3ecb6e-2add-4505-9082-aa931cf706fe,names,creative expressions florist,creative expressions florist,0.9500626074407351,0.7790513381014027,current
2575,ea3ecb6e-2add-4505-9082-aa931cf706fe,categories,flowers and gifts shop,flowers and gifts shop,0.9500626074407351,0.7790513381014027,current
2575,ea3ecb6e-2add-4505-9082-aa931cf706fe,websites,"[""http://www.FloristEden.com/""]","[""http://www.FloristEden.com/""]",0.9500626074407351,0.7790513381014027,current
2575,ea3ecb6e-2add-4505-9082-aa931cf706fe,phones,13366275561,13366275561,0.9500626074407351,0.7790513381014027,current
2575,ea3ecb6e-2add-4505-9082-aa931cf706fe,addresses,609 washington street,609 washington street,0.9500626074407351,0.7790513381014027,current
2575,ea3ecb6e-2add-4505-9082-aa931cf706fe,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
2575,ea3ecb6e-2add-4505-9082-aa931cf706fe,socials,https://www.facebook.com/1387182084863830,https://www.facebook.com/1387182084863830,0.9500626074407351,0.7790513381014027,current
2576,ffe36685-ca4a-42e8-81cc-dab06d30b412,names,food terminal,food terminal,0.9919890761375427,0.813431042432785,current
2576,ffe36685-ca4a-42e8-81cc-dab06d30b412,categories,malaysian restaurant,malaysian restaurant,0.9919890761375427,0.813431042432785,current
2576,ffe36685-ca4a-42e8-81cc-dab06d30b412,websites,"[""http://www.foodterminal.com/""]","[""http://www.foodterminal.com/""]",0.9919890761375427,0.813431042432785,current
2576,ffe36685-ca4a-42e8-81cc-dab06d30b412,phones,14705145601,14705145601,0.9919890761375427,0.813431042432785,current
2576,ffe36685-ca4a-42e8-81cc-dab06d30b412,addresses,6360 north point parkway,6360 north point parkway,0.9919890761375427,0.813431042432785,current
2576,ffe36685-ca4a-42e8-81cc-dab06d30b412,emails,<na>,<na>,0.9919890761375427,0.813431042432785,current
2576,ffe36685-ca4a-42e8-81cc-dab06d30b412,socials,https://www.facebook.com/110157164966469,https://www.facebook.com/110157164966469,0.9919890761375427,0.813431042432785,current
2577,c254319a-4a91-49cc-8aeb-b5262b7b758a,names,cira augerson of re/max realty centre,cira augerson of re/max realty centre,0.9500626074407351,0.7790513381014027,current
2577,c254319a-4a91-49cc-8aeb-b5262b7b758a,categories,real estate agent,real estate agent,0.9500626074407351,0.7790513381014027,current
2577,c254319a-4a91-49cc-8aeb-b5262b7b758a,websites,"[""http://www.realty-md.com/""]","[""http://www.realty-md.com/""]",0.9500626074407351,0.7790513381014027,current
2577,c254319a-4a91-49cc-8aeb-b5262b7b758a,phones,13017427049,13017427049,0.9500626074407351,0.7790513381014027,current
2577,c254319a-4a91-49cc-8aeb-b5262b7b758a,addresses,23315 frederick road,23315 frederick road,0.9500626074407351,0.7790513381014027,current
2577,c254319a-4a91-49cc-8aeb-b5262b7b758a,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
2577,c254319a-4a91-49cc-8aeb-b5262b7b758a,socials,https://www.facebook.com/374292696028225,https://www.facebook.com/374292696028225,0.9500626074407351,0.7790513381014027,current
2578,c6f33662-ddfc-4ab3-be40-fa463abc19c3,names,moki pottery,moki pottery,0.951093852519989,0.7798969590663909,current
2578,c6f33662-ddfc-4ab3-be40-fa463abc19c3,categories,art gallery,art gallery,0.951093852519989,0.7798969590663909,current
2578,c6f33662-ddfc-4ab3-be40-fa463abc19c3,websites,"[""http://www.mokipottery.com/""]","[""http://www.mokipottery.com/""]",0.951093852519989,0.7798969590663909,current
2578,c6f33662-ddfc-4ab3-be40-fa463abc19c3,phones,18017186483,18017186483,0.951093852519989,0.7798969590663909,current
2578,c6f33662-ddfc-4ab3-be40-fa463abc19c3,addresses,1551 e mulberry way,1551 e mulberry way,0.951093852519989,0.7798969590663909,current
2578,c6f33662-ddfc-4ab3-be40-fa463abc19c3,emails,<na>,<na>,0.951093852519989,0.7798969590663909,current
2578,c6f33662-ddfc-4ab3-be40-fa463abc19c3,socials,https://www.facebook.com/307777186005143,https://www.facebook.com/307777186005143,0.951093852519989,0.7798969590663909,current
2579,e3425a6a-3e54-40f7-8a7f-48df501568a6,names,osteria toscana,osteria toscana,0.77,0.6314,current
2579,e3425a6a-3e54-40f7-8a7f-48df501568a6,categories,italian restaurant,italian restaurant,0.77,0.6314,current
2579,e3425a6a-3e54-40f7-8a7f-48df501568a6,websites,"[""http://pages.azcdigital.com/toscana""]","[""http://pages.azcdigital.com/toscana""]",0.77,0.6314,current
2579,e3425a6a-3e54-40f7-8a7f-48df501568a6,phones,6237771868,6237771868,0.77,0.6314,current
2579,e3425a6a-3e54-40f7-8a7f-48df501568a6,addresses,19420 n 59th avenue,19420 n 59th avenue,0.77,0.6314,current
2579,e3425a6a-3e54-40f7-8a7f-48df501568a6,emails,info@pomopizzeria.com,info@pomopizzeria.com,0.77,0.6314,current
2579,e3425a6a-3e54-40f7-8a7f-48df501568a6,socials,https://www.facebook.com/849571238415467,https://www.facebook.com/849571238415467,0.77,0.6314,current
2580,77dedaac-9906-48a4-8226-fab74f0f115f,names,"southern paradise farm, inc.","southern paradise farm, inc.",0.6392360292383872,0.5241735439754774,current
2580,77dedaac-9906-48a4-8226-fab74f0f115f,categories,farm,farm,0.6392360292383872,0.5241735439754774,current
2580,77dedaac-9906-48a4-8226-fab74f0f115f,websites,<na>,<na>,0.6392360292383872,0.5241735439754774,current
2580,77dedaac-9906-48a4-8226-fab74f0f115f,phones,14102153498,14102153498,0.6392360292383872,0.5241735439754774,current
2580,77dedaac-9906-48a4-8226-fab74f0f115f,addresses,5085 southern paradise lane,5085 southern paradise lane,0.6392360292383872,0.5241735439754774,current
2580,77dedaac-9906-48a4-8226-fab74f0f115f,emails,<na>,<na>,0.6392360292383872,0.5241735439754774,current
2580,77dedaac-9906-48a4-8226-fab74f0f115f,socials,https://www.facebook.com/1597057283868880,https://www.facebook.com/1597057283868880,0.6392360292383872,0.5241735439754774,current
2581,10482dac-a042-4c14-bc2d-67cc5ec6f743,names,northwest builders,northwest builders,0.9989305415162455,0.8191230440433213,current
2581,10482dac-a042-4c14-bc2d-67cc5ec6f743,categories,contractor,contractor,0.9989305415162455,0.8191230440433213,current
2581,10482dac-a042-4c14-bc2d-67cc5ec6f743,websites,"[""http://nwbuildersinc.com/""]","[""http://nwbuildersinc.com/""]",0.9989305415162455,0.8191230440433213,current
2581,10482dac-a042-4c14-bc2d-67cc5ec6f743,phones,17152347066,17152347066,0.9989305415162455,0.8191230440433213,current
2581,10482dac-a042-4c14-bc2d-67cc5ec6f743,addresses,2063 17 1/2 avenue,2063 17 1/2 avenue,0.9989305415162455,0.8191230440433213,current
2581,10482dac-a042-4c14-bc2d-67cc5ec6f743,emails,<na>,<na>,0.9989305415162455,0.8191230440433213,current
2581,10482dac-a042-4c14-bc2d-67cc5ec6f743,socials,https://www.facebook.com/1439517476316322,https://www.facebook.com/1439517476316322,0.9989305415162455,0.8191230440433213,current
2582,cc4d9477-f468-44c2-886c-7cbbb0be94f1,names,blind ambition window treatments sunsetter awnings,blind ambition window treatments sunsetter awnings,0.77,0.6314,current
2582,cc4d9477-f468-44c2-886c-7cbbb0be94f1,categories,home service,home service,0.77,0.6314,current
2582,cc4d9477-f468-44c2-886c-7cbbb0be94f1,websites,"[""http://blindambition.biz""]","[""http://blindambition.biz""]",0.77,0.6314,current
2582,cc4d9477-f468-44c2-886c-7cbbb0be94f1,phones,2105456178,2105456178,0.77,0.6314,current
2582,cc4d9477-f468-44c2-886c-7cbbb0be94f1,addresses,14309 toepperwein road 204,14309 toepperwein road 204,0.77,0.6314,current
2582,cc4d9477-f468-44c2-886c-7cbbb0be94f1,emails,james@blindambition.biz,james@blindambition.biz,0.77,0.6314,current
2582,cc4d9477-f468-44c2-886c-7cbbb0be94f1,socials,https://www.facebook.com/433259240046378,https://www.facebook.com/433259240046378,0.77,0.6314,current
2583,140602bc-66db-4157-8c2f-7055a45129b1,names,prairie farms dairy inc,prairie farms dairy inc,0.9500626074407351,0.7790513381014027,current
2583,140602bc-66db-4157-8c2f-7055a45129b1,categories,dairy farm,dairy farm,0.9500626074407351,0.7790513381014027,current
2583,140602bc-66db-4157-8c2f-7055a45129b1,websites,"[""http://www.prairiefarms.com""]","[""http://www.prairiefarms.com""]",0.9500626074407351,0.7790513381014027,current
2583,140602bc-66db-4157-8c2f-7055a45129b1,phones,18157291200,18157291200,0.9500626074407351,0.7790513381014027,current
2583,140602bc-66db-4157-8c2f-7055a45129b1,addresses,2406 mcdonough street,2406 mcdonough street,0.9500626074407351,0.7790513381014027,current
2583,140602bc-66db-4157-8c2f-7055a45129b1,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
2583,140602bc-66db-4157-8c2f-7055a45129b1,socials,https://www.facebook.com/142816445765165,https://www.facebook.com/142816445765165,0.9500626074407351,0.7790513381014027,current
2584,79b75f9b-8f1d-43a8-9dbc-ed673bd05928,names,kelly mitchell realtor,kelly mitchell realtor,0.9500626074407351,0.7790513381014027,current
2584,79b75f9b-8f1d-43a8-9dbc-ed673bd05928,categories,real estate agent,real estate agent,0.9500626074407351,0.7790513381014027,current
2584,79b75f9b-8f1d-43a8-9dbc-ed673bd05928,websites,"[""http://www.kellysells225.com/""]","[""http://www.kellysells225.com/""]",0.9500626074407351,0.7790513381014027,current
2584,79b75f9b-8f1d-43a8-9dbc-ed673bd05928,phones,13185645906,13185645906,0.9500626074407351,0.7790513381014027,current
2584,79b75f9b-8f1d-43a8-9dbc-ed673bd05928,addresses,37283 swamp road,37283 swamp road,0.9500626074407351,0.7790513381014027,current
2584,79b75f9b-8f1d-43a8-9dbc-ed673bd05928,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
2584,79b75f9b-8f1d-43a8-9dbc-ed673bd05928,socials,https://www.facebook.com/124163058253118,https://www.facebook.com/124163058253118,0.9500626074407351,0.7790513381014027,current
2585,f97ec772-bacc-475d-aae2-03cdcf716355,names,starbucks,starbucks,0.9895003437995911,0.8113902819156646,current
2585,f97ec772-bacc-475d-aae2-03cdcf716355,categories,coffee shop,coffee shop,0.9895003437995911,0.8113902819156646,current
2585,f97ec772-bacc-475d-aae2-03cdcf716355,websites,"[""https://www.starbucks.com/store-locator/store/17567/""]","[""https://www.starbucks.com/store-locator/store/17567/""]",0.9895003437995911,0.8113902819156646,current
2585,f97ec772-bacc-475d-aae2-03cdcf716355,phones,17043721591,17043721591,0.9895003437995911,0.8113902819156646,current
2585,f97ec772-bacc-475d-aae2-03cdcf716355,addresses,545 providence road,545 providence road,0.9895003437995911,0.8113902819156646,current
2585,f97ec772-bacc-475d-aae2-03cdcf716355,emails,<na>,<na>,0.9895003437995911,0.8113902819156646,current
2585,f97ec772-bacc-475d-aae2-03cdcf716355,socials,https://www.facebook.com/149041645120724,https://www.facebook.com/149041645120724,0.9895003437995911,0.8113902819156646,current
2586,0cfb200a-f0c7-4169-a3fc-9774a5ebadd8,names,mid-valley campus - student services,mid-valley campus - student services,0.77,0.6314,current
2586,0cfb200a-f0c7-4169-a3fc-9774a5ebadd8,categories,education,education,0.77,0.6314,current
2586,0cfb200a-f0c7-4169-a3fc-9774a5ebadd8,websites,"[""https://studentservices.southtexascollege.edu/hours.html""]","[""https://studentservices.southtexascollege.edu/hours.html""]",0.77,0.6314,current
2586,0cfb200a-f0c7-4169-a3fc-9774a5ebadd8,phones,9564476600,9564476600,0.77,0.6314,current
2586,0cfb200a-f0c7-4169-a3fc-9774a5ebadd8,addresses,400 n border avenue bldg f,400 n border avenue bldg f,0.77,0.6314,current
2586,0cfb200a-f0c7-4169-a3fc-9774a5ebadd8,emails,<na>,<na>,0.77,0.6314,current
2586,0cfb200a-f0c7-4169-a3fc-9774a5ebadd8,socials,<na>,<na>,0.77,0.6314,current
2587,2321d609-4b8f-4f3d-8477-ad8c123fda87,names,c g electrical services,c g electrical services,0.77,0.6314,current
2587,2321d609-4b8f-4f3d-8477-ad8c123fda87,categories,building supply store,building supply store,0.77,0.6314,current
2587,2321d609-4b8f-4f3d-8477-ad8c123fda87,websites,"[""https://www.cgelectricalservices.com""]","[""https://www.cgelectricalservices.com""]",0.77,0.6314,current
2587,2321d609-4b8f-4f3d-8477-ad8c123fda87,phones,5613338200,5613338200,0.77,0.6314,current
2587,2321d609-4b8f-4f3d-8477-ad8c123fda87,addresses,12895 temple boulevard,12895 temple boulevard,0.77,0.6314,current
2587,2321d609-4b8f-4f3d-8477-ad8c123fda87,emails,office@cgelectricalservices.com,office@cgelectricalservices.com,0.77,0.6314,current
2587,2321d609-4b8f-4f3d-8477-ad8c123fda87,socials,<na>,<na>,0.77,0.6314,current
2588,316c3f3b-d059-48f4-949f-f3de4ef16144,names,loyal start dog training,loyal start dog training,0.9500626074407351,0.7790513381014027,current
2588,316c3f3b-d059-48f4-949f-f3de4ef16144,categories,dog trainer,dog trainer,0.9500626074407351,0.7790513381014027,current
2588,316c3f3b-d059-48f4-949f-f3de4ef16144,websites,"[""http://www.loyalstartdogtraining.com/""]","[""http://www.loyalstartdogtraining.com/""]",0.9500626074407351,0.7790513381014027,current
2588,316c3f3b-d059-48f4-949f-f3de4ef16144,phones,13198304700,13198304700,0.9500626074407351,0.7790513381014027,current
2588,316c3f3b-d059-48f4-949f-f3de4ef16144,addresses,3233 crescent drive,3233 crescent drive,0.9500626074407351,0.7790513381014027,current
2588,316c3f3b-d059-48f4-949f-f3de4ef16144,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
2588,316c3f3b-d059-48f4-949f-f3de4ef16144,socials,https://www.facebook.com/1687517624859905,https://www.facebook.com/1687517624859905,0.9500626074407351,0.7790513381014027,current
2589,e7a1dc0c-8ca9-49f4-9305-2c9e869954f9,names,hamada family dentistry,hamada family dentistry,1.0,0.82,current
2589,e7a1dc0c-8ca9-49f4-9305-2c9e869954f9,categories,dentist,dentist,1.0,0.82,current
2589,e7a1dc0c-8ca9-49f4-9305-2c9e869954f9,websites,"[""http://hamadafamilydentistry.com""]","[""http://hamadafamilydentistry.com""]",1.0,0.82,current
2589,e7a1dc0c-8ca9-49f4-9305-2c9e869954f9,phones,16692018896,16692018896,1.0,0.82,current
2589,e7a1dc0c-8ca9-49f4-9305-2c9e869954f9,addresses,1569 lexann avenue,1569 lexann avenue,1.0,0.82,current
2589,e7a1dc0c-8ca9-49f4-9305-2c9e869954f9,emails,<na>,<na>,1.0,0.82,current
2589,e7a1dc0c-8ca9-49f4-9305-2c9e869954f9,socials,<na>,<na>,1.0,0.82,current
2590,1b97c394-2aef-40d8-8a17-701009901cd1,names,colorado health care insurance,colorado health care insurance,0.9500626074407351,0.7790513381014027,current
2590,1b97c394-2aef-40d8-8a17-701009901cd1,categories,insurance agency,insurance agency,0.9500626074407351,0.7790513381014027,current
2590,1b97c394-2aef-40d8-8a17-701009901cd1,websites,"[""https://coloradohealthcareinsurance.com/""]","[""https://coloradohealthcareinsurance.com/""]",0.9500626074407351,0.7790513381014027,current
2590,1b97c394-2aef-40d8-8a17-701009901cd1,phones,17204686263,17204686263,0.9500626074407351,0.7790513381014027,current
2590,1b97c394-2aef-40d8-8a17-701009901cd1,addresses,7350 e progress place,7350 e progress place,0.9500626074407351,0.7790513381014027,current
2590,1b97c394-2aef-40d8-8a17-701009901cd1,emails,<na>,<na>,0.9500626074407351,0.7790513381014027,current
2590,1b97c394-2aef-40d8-8a17-701009901cd1,socials,https://www.facebook.com/101509175652568,https://www.facebook.com/101509175652568,0.9500626074407351,0.7790513381014027,current
2591,abe7c365-2156-4e27-a37a-2605d0f08484,names,baymont by wyndham marianna,baymont by wyndham marianna,0.9943194389343262,0.8153419399261475,current
2591,abe7c365-2156-4e27-a37a-2605d0f08484,categories,resort,resort,0.9943194389343262,0.8153419399261475,current
2591,abe7c365-2156-4e27-a37a-2605d0f08484,websites,"[""https://www.wyndhamhotels.com/baymont/marianna-florida/baymont-marianna/overview?CID=LC:cfixxwa8fefdt79:54404&iata=00093796""]","[""https://www.wyndhamhotels.com/baymont/marianna-florida/baymont-marianna/overview?CID=LC:cfixxwa8fefdt79:54404&iata=00093796""]",0.9943194389343262,0.8153419399261475,current
2591,abe7c365-2156-4e27-a37a-2605d0f08484,phones,8505262900,8505262900,0.9943194389343262,0.8153419399261475,current
2591,abe7c365-2156-4e27-a37a-2605d0f08484,addresses,2222 highway 71,2222 highway 71,0.9943194389343262,0.8153419399261475,current
2591,abe7c365-2156-4e27-a37a-2605d0f08484,emails,<na>,<na>,0.9943194389343262,0.8153419399261475,current
2591,abe7c365-2156-4e27-a37a-2605d0f08484,socials,<na>,<na>,0.9943194389343262,0.8153419399261475,current
2592,619a695d-79c3-43b8-aef6-5612c3aae803,names,birmingham methodist church,birmingham methodist church,0.9735918045043945,0.7983452796936035,current
2592,619a695d-79c3-43b8-aef6-5612c3aae803,categories,church cathedral,church cathedral,0.9735918045043945,0.7983452796936035,current
